SpinId,TotalBet,TotalWin,IsBonus,RunningRtp,WinCount
1,20,6,False,0.3,2
2,20,6,False,0.3,2
3,20,15,False,0.45,5
4,20,6,False,0.4125,6
5,20,7,False,0.4,2
6,20,0,False,0.3333333333333333,0
7,20,0,False,0.2857142857142857,0
8,20,5,False,0.28125,1
9,20,0,False,0.25,0
10,20,0,False,0.225,0
11,20,4,False,0.22272727272727272,1
12,20,0,False,0.20416666666666666,0
13,20,2,False,0.19615384615384615,1
14,20,0,False,0.18214285714285713,0
15,20,0,False,0.17,0
16,20,0,False,0.159375,0
17,20,3,False,0.1588235294117647,1
18,20,0,False,0.15,0
19,20,0,False,0.14210526315789473,0
20,20,0,False,0.135,0
21,20,8,False,0.14761904761904762,4
22,20,130,False,0.43636363636363634,13
23,20,0,False,0.41739130434782606,0
24,20,19,False,0.4395833333333333,4
25,20,0,False,0.422,0
26,20,0,False,0.40576923076923077,0
27,20,0,False,0.3907407407407407,0
28,20,0,False,0.3767857142857143,0
29,20,0,False,0.36379310344827587,0
30,20,0,False,0.3516666666666667,0
31,20,0,False,0.3403225806451613,0
32,20,0,False,0.3296875,0
33,20,0,False,0.3196969696969697,0
34,20,15,False,0.3323529411764706,5
35,20,0,False,0.32285714285714284,0
36,20,0,False,0.3138888888888889,0
37,20,20,False,0.3324324324324324,2
38,20,20,False,0.35,1
39,20,0,False,0.34102564102564104,0
40,20,0,False,0.3325,0
41,20,10,False,0.33658536585365856,1
42,20,4,False,0.3333333333333333,1
43,20,2,True,0.32790697674418606,0
44,20,0,False,0.32045454545454544,0
45,20,0,False,0.31333333333333335,0
46,20,0,False,0.3065217391304348,0
47,20,2,False,0.3021276595744681,2
48,20,0,False,0.29583333333333334,0
49,20,0,False,0.2897959183673469,0
50,20,10,False,0.294,2
51,20,12,False,0.3,4
52,20,8,False,0.3019230769230769,2
53,20,85,False,0.37641509433962267,4
54,20,0,False,0.36944444444444446,0
55,20,0,False,0.36272727272727273,0
56,20,0,False,0.35625,0
57,20,6,False,0.35526315789473684,2
58,20,0,False,0.34913793103448276,0
59,20,0,False,0.3432203389830508,0
60,20,0,False,0.3375,0
61,20,0,False,0.3319672131147541,0
62,20,6,False,0.33145161290322583,6
63,20,0,False,0.3261904761904762,0
64,20,35,False,0.3484375,3
65,20,0,False,0.34307692307692306,0
66,20,0,False,0.3378787878787879,0
67,20,9,False,0.33955223880597013,2
68,20,0,False,0.33455882352941174,0
69,20,0,False,0.32971014492753625,0
70,20,0,False,0.325,0
71,20,2,False,0.321830985915493,1
72,20,0,False,0.3173611111111111,0
73,20,8,False,0.3184931506849315,2
74,20,0,False,0.3141891891891892,0
75,20,0,False,0.31,0
76,20,20,False,0.3190789473684211,2
77,20,0,False,0.31493506493506496,0
78,20,3,False,0.3128205128205128,1
79,20,8,False,0.3139240506329114,2
80,20,0,False,0.31,0
81,20,3,False,0.3080246913580247,1
82,20,0,False,0.3042682926829268,0
83,20,4,False,0.3030120481927711,1
84,20,6,False,0.30297619047619045,2
85,20,0,False,0.2994117647058824,0
86,20,0,False,0.29593023255813955,0
87,20,0,False,0.2925287356321839,0
88,20,2,False,0.2903409090909091,1
89,20,0,False,0.28707865168539326,0
90,20,2,False,0.285,1
91,20,0,False,0.28186813186813187,0
92,20,0,False,0.27880434782608693,0
93,20,2,False,0.2768817204301075,1
94,20,0,False,0.27393617021276595,0
95,20,0,False,0.2710526315789474,0
96,20,0,False,0.2682291666666667,0
97,20,0,False,0.2654639175257732,0
98,20,6,False,0.26581632653061227,3
99,20,6,False,0.26616161616161615,2
100,20,0,False,0.2635,0
101,20,12,False,0.26683168316831685,4
102,20,10,False,0.2691176470588235,2
103,20,6,False,0.26941747572815533,2
104,20,0,False,0.2668269230769231,0
105,20,0,False,0.2642857142857143,0
106,20,5,False,0.2641509433962264,2
107,20,0,False,0.2616822429906542,0
108,20,0,False,0.25925925925925924,0
109,20,0,False,0.25688073394495414,0
110,20,0,False,0.2545454545454545,0
111,20,0,False,0.25225225225225223,0
112,20,4,False,0.2517857142857143,1
113,20,0,False,0.24955752212389382,0
114,20,1,False,0.24780701754385964,1
115,20,0,False,0.24565217391304348,0
116,20,0,False,0.2435344827586207,0
117,20,0,False,0.24145299145299146,0
118,20,0,False,0.23940677966101695,0
119,20,0,False,0.23739495798319327,0
120,20,25,False,0.24583333333333332,5
121,20,9,False,0.24752066115702478,4
122,20,0,False,0.24549180327868853,0
123,20,4,False,0.2451219512195122,2
124,20,0,False,0.24314516129032257,0
125,20,0,False,0.2412,0
126,20,0,False,0.2392857142857143,0
127,20,0,False,0.2374015748031496,0
128,20,0,False,0.235546875,0
129,20,0,False,0.23372093023255813,0
130,20,12,False,0.23653846153846153,4
131,20,0,False,0.23473282442748092,0
132,20,8,False,0.2359848484848485,2
133,20,0,False,0.23421052631578948,0
134,20,163,False,0.29328358208955224,3
135,20,2,False,0.29185185185185186,1
136,20,0,False,0.2897058823529412,0
137,20,16,False,0.2934306569343066,6
138,20,4,False,0.2927536231884058,1
139,20,0,False,0.2906474820143885,0
140,20,0,False,0.2885714285714286,0
141,20,0,False,0.2865248226950355,0
142,20,8,False,0.28732394366197184,4
143,20,8,False,0.2881118881118881,4
144,20,0,False,0.2861111111111111,0
145,20,18,False,0.2903448275862069,2
146,20,0,False,0.28835616438356165,0
147,20,0,False,0.2863945578231292,0
148,20,2,True,0.2851351351351351,0
149,20,23,False,0.2909395973154362,2
150,20,0,False,0.289,0
151,20,0,False,0.2870860927152318,0
152,20,0,False,0.28519736842105264,0
153,20,0,False,0.2833333333333333,0
154,20,0,False,0.2814935064935065,0
155,20,0,False,0.2796774193548387,0
156,20,5,False,0.2794871794871795,2
157,20,8,False,0.2802547770700637,2
158,20,0,False,0.27848101265822783,0
159,20,0,False,0.27672955974842767,0
160,20,0,False,0.275,0
161,20,0,False,0.2732919254658385,0
162,20,0,False,0.2716049382716049,0
163,20,0,False,0.26993865030674846,0
164,20,0,False,0.2682926829268293,0
165,20,0,False,0.26666666666666666,0
166,20,0,False,0.26506024096385544,0
167,20,0,False,0.2634730538922156,0
168,20,0,False,0.2619047619047619,0
169,20,0,False,0.2603550295857988,0
170,20,0,False,0.25882352941176473,0
171,20,0,False,0.2573099415204678,0
172,20,0,False,0.2558139534883721,0
173,20,0,False,0.2543352601156069,0
174,20,12,False,0.25632183908045975,3
175,20,4,False,0.256,2
176,20,0,False,0.2545454545454545,0
177,20,0,False,0.25310734463276835,0
178,20,0,False,0.251685393258427,0
179,20,2,False,0.2508379888268156,1
180,20,0,False,0.24944444444444444,0
181,20,3,False,0.2488950276243094,1
182,20,0,False,0.24752747252747254,0
183,20,0,False,0.24617486338797814,0
184,20,4,False,0.24592391304347827,1
185,20,0,False,0.2445945945945946,0
186,20,4,False,0.24435483870967742,4
187,20,23,False,0.24919786096256685,5
188,20,0,False,0.2478723404255319,0
189,20,0,False,0.24656084656084656,0
190,20,0,False,0.24526315789473685,0
191,20,16,False,0.2481675392670157,4
192,20,2,False,0.24739583333333334,1
193,20,2,False,0.24663212435233162,1
194,20,0,False,0.24536082474226803,0
195,20,168,False,0.28717948717948716,4
196,20,0,False,0.2857142857142857,0
197,20,0,False,0.28426395939086296,0
198,20,6,False,0.28434343434343434,2
199,20,4,False,0.28391959798994976,3
200,20,0,False,0.2825,0
201,20,18,False,0.2855721393034826,2
202,20,20,False,0.2891089108910891,2
203,20,0,False,0.2876847290640394,0
204,20,13,False,0.2894607843137255,4
205,20,0,False,0.28804878048780486,0
206,20,12,False,0.2895631067961165,4
207,20,55,False,0.30144927536231886,3
208,20,2,False,0.3004807692307692,1
209,20,0,False,0.29904306220095694,0
210,20,3,False,0.29833333333333334,1
211,20,4,False,0.29786729857819905,2
212,20,0,False,0.2964622641509434,0
213,20,10,False,0.29741784037558683,3
214,20,6,False,0.2974299065420561,6
215,20,10,False,0.2983720930232558,2
216,20,0,False,0.2969907407407407,0
217,20,0,False,0.2956221198156682,0
218,20,9,False,0.2963302752293578,3
219,20,0,False,0.29497716894977166,0
220,20,0,False,0.29363636363636364,0
221,20,5,False,0.29343891402714933,4
222,20,0,False,0.29211711711711713,0
223,20,2,False,0.2912556053811659,1
224,20,0,False,0.28995535714285714,0
225,20,12,False,0.29133333333333333,4
226,20,0,False,0.2900442477876106,0
227,20,0,False,0.28876651982378854,0
228,20,0,False,0.2875,0
229,20,0,False,0.2862445414847162,0
230,20,0,False,0.285,0
231,20,4,False,0.2846320346320346,1
232,20,3,False,0.28405172413793106,1
233,20,0,False,0.28283261802575105,0
234,20,12,False,0.2841880341880342,3
235,20,10,False,0.2851063829787234,6
236,20,0,False,0.2838983050847458,0
237,20,0,False,0.28270042194092826,0
238,20,0,False,0.2815126050420168,0
239,20,8,False,0.2820083682008368,2
240,20,8,False,0.2825,2
241,20,0,False,0.2813278008298755,0
242,20,0,False,0.2801652892561983,0
243,20,0,False,0.27901234567901234,0
244,20,0,False,0.2778688524590164,0
245,20,6,False,0.2779591836734694,6
246,20,25,False,0.28191056910569107,1
247,20,0,False,0.28076923076923077,0
248,20,0,False,0.27963709677419357,0
249,20,15,False,0.2815261044176707,1
250,20,0,False,0.2804,0
251,20,0,False,0.2792828685258964,0
252,20,0,False,0.2781746031746032,0
253,20,0,False,0.27707509881422926,0
254,20,4,False,0.2767716535433071,2
255,20,0,False,0.27568627450980393,0
256,20,0,False,0.274609375,0
257,20,8,False,0.27509727626459146,3
258,20,40,False,0.2817829457364341,8
259,20,0,False,0.2806949806949807,0
260,20,0,False,0.2796153846153846,0
261,20,0,False,0.278544061302682,0
262,20,0,False,0.2774809160305344,0
263,20,0,False,0.276425855513308,0
264,20,6,False,0.2765151515151515,5
265,20,5,False,0.27641509433962264,1
266,20,10,False,0.27725563909774437,4
267,20,6,False,0.27734082397003745,2
268,20,0,False,0.27630597014925373,0
269,20,0,False,0.27527881040892194,0
270,20,0,False,0.27425925925925926,0
271,20,10,False,0.2750922509225092,2
272,20,2,False,0.27444852941176473,1
273,20,0,False,0.27344322344322347,0
274,20,0,False,0.27244525547445253,0
275,20,0,False,0.27145454545454545,0
276,20,40,False,0.2777173913043478,1
277,20,5,False,0.2776173285198556,5
278,20,0,False,0.27661870503597125,0
279,20,0,False,0.2756272401433692,0
280,20,0,False,0.27464285714285713,0
281,20,5,False,0.27455516014234876,1
282,20,0,False,0.27358156028368796,0
283,20,0,False,0.2726148409893993,0
284,20,0,False,0.2716549295774648,0
285,20,0,False,0.2707017543859649,0
286,20,0,False,0.26975524475524476,0
287,20,0,False,0.26881533101045296,0
288,20,0,False,0.26788194444444446,0
289,20,0,False,0.26695501730103804,0
290,20,15,False,0.26862068965517244,1
291,20,0,False,0.2676975945017182,0
292,20,0,False,0.2667808219178082,0
293,20,5,False,0.2667235494880546,1
294,20,0,False,0.26581632653061227,0
295,20,4,False,0.265593220338983,1
296,20,0,False,0.2646959459459459,0
297,20,0,False,0.2638047138047138,0
298,20,10,False,0.2645973154362416,1
299,20,12,False,0.2657190635451505,3
300,20,10,False,0.2665,5
301,20,0,False,0.26561461794019936,0
302,20,6,False,0.26572847682119205,2
303,20,0,False,0.26485148514851486,0
304,20,16,False,0.2666118421052632,4
305,20,50,False,0.2739344262295082,2
306,20,0,False,0.2730392156862745,0
307,20,5,False,0.2729641693811075,2
308,20,0,False,0.2720779220779221,0
309,20,0,False,0.27119741100323624,0
310,20,0,False,0.2703225806451613,0
311,20,5,False,0.2702572347266881,1
312,20,2,False,0.26971153846153845,1
313,20,0,False,0.26884984025559105,0
314,20,0,False,0.26799363057324843,0
315,20,0,False,0.2671428571428571,0
316,20,0,False,0.26629746835443036,0
317,20,3,False,0.2659305993690852,1
318,20,0,False,0.2650943396226415,0
319,20,0,False,0.26426332288401255,0
320,20,0,False,0.2634375,0
321,20,4,False,0.2632398753894081,2
322,20,0,False,0.26242236024844723,0
323,20,0,False,0.26160990712074306,0
324,20,0,False,0.26080246913580246,0
325,20,0,False,0.26,0
326,20,0,False,0.25920245398773006,0
327,20,0,False,0.25840978593272174,0
328,20,4,False,0.2582317073170732,2
329,20,0,False,0.2574468085106383,0
330,20,0,False,0.25666666666666665,0
331,20,9,False,0.2572507552870091,3
332,20,6,False,0.25737951807228915,2
333,20,0,False,0.2566066066066066,0
334,20,0,False,0.25583832335329343,0
335,20,0,False,0.2550746268656716,0
336,20,30,False,0.25877976190476193,3
337,20,0,False,0.2580118694362018,0
338,20,0,False,0.25724852071005916,0
339,20,10,False,0.2579646017699115,2
340,20,2,False,0.2575,2
341,20,19,False,0.2595307917888563,7
342,20,0,False,0.25877192982456143,0
343,20,2,True,0.2583090379008746,0
344,20,0,False,0.2575581395348837,0
345,20,0,False,0.25681159420289856,0
346,20,0,False,0.2560693641618497,0
347,20,4,False,0.2559077809798271,2
348,20,0,False,0.25517241379310346,0
349,20,0,False,0.2544412607449857,0
350,20,0,False,0.2537142857142857,0
351,20,4,False,0.2535612535612536,1
352,20,0,False,0.2528409090909091,0
353,20,2,False,0.25240793201133144,1
354,20,4,False,0.2522598870056497,2
355,20,8,False,0.25267605633802814,2
356,20,0,False,0.25196629213483146,0
357,20,0,False,0.25126050420168067,0
358,20,0,False,0.2505586592178771,0
359,20,0,False,0.24986072423398328,0
360,20,4,False,0.24972222222222223,2
361,20,4,False,0.24958448753462603,1
362,20,0,False,0.2488950276243094,0
363,20,0,False,0.24820936639118457,0
364,20,0,False,0.24752747252747254,0
365,20,0,False,0.24684931506849314,0
366,20,6,False,0.24699453551912567,3
367,20,11,False,0.24782016348773842,2
368,20,2,False,0.24741847826086957,2
369,20,5,False,0.24742547425474254,1
370,20,0,False,0.24675675675675676,0
371,20,7,False,0.24703504043126684,7
372,20,0,False,0.24637096774193548,0
373,20,0,False,0.24571045576407508,0
374,20,4,False,0.24558823529411763,1
375,20,0,False,0.24493333333333334,0
376,20,0,False,0.24428191489361703,0
377,20,0,False,0.2436339522546419,0
378,20,0,False,0.24298941798941798,0
379,20,20,False,0.2449868073878628,1
380,20,2,True,0.24460526315789474,0
381,20,28,False,0.24763779527559054,6
382,20,6,False,0.24777486910994764,2
383,20,0,False,0.24712793733681462,0
384,20,9,False,0.24765625,3
385,20,0,False,0.24701298701298702,0
386,20,0,False,0.24637305699481865,0
387,20,0,False,0.24573643410852714,0
388,20,0,False,0.24510309278350514,0
389,20,0,False,0.24447300771208227,0
390,20,0,False,0.24384615384615385,0
391,20,0,False,0.2432225063938619,0
392,20,4,False,0.24311224489795918,3
393,20,22,False,0.24529262086513995,3
394,20,6,False,0.24543147208121827,5
395,20,2,False,0.2450632911392405,2
396,20,0,False,0.24444444444444444,0
397,20,0,False,0.24382871536523928,0
398,20,0,False,0.24321608040201004,0
399,20,4,False,0.24310776942355888,1
400,20,0,False,0.2425,0
401,20,0,False,0.24189526184538654,0
402,20,0,False,0.24129353233830847,0
403,20,0,False,0.24069478908188585,0
404,20,20,False,0.24257425742574257,2
405,20,5,False,0.24259259259259258,4
406,20,18,False,0.24421182266009853,4
407,20,0,False,0.2436117936117936,0
408,20,6,True,0.24375,2
409,20,0,False,0.24315403422982884,0
410,20,0,False,0.2425609756097561,0
411,20,0,False,0.24197080291970802,0
412,20,0,False,0.24138349514563107,0
413,20,0,False,0.24079903147699758,0
414,20,7,False,0.24106280193236715,2
415,20,0,False,0.24048192771084337,0
416,20,4,False,0.2403846153846154,2
417,20,0,False,0.23980815347721823,0
418,20,0,False,0.23923444976076555,0
419,20,4,False,0.23914081145584726,4
420,20,2,True,0.2388095238095238,0
421,20,0,False,0.23824228028503563,0
422,20,0,False,0.23767772511848342,0
423,20,0,False,0.23711583924349883,0
424,20,22,False,0.23915094339622642,10
425,20,18,False,0.2407058823529412,6
426,20,4,False,0.24061032863849766,1
427,20,0,False,0.24004683840749413,0
428,20,0,False,0.23948598130841123,0
429,20,0,False,0.23892773892773891,0
430,20,0,False,0.23837209302325582,0
431,20,0,False,0.23781902552204176,0
432,20,40,False,0.24189814814814814,1
433,20,30,False,0.24480369515011546,2
434,20,0,False,0.24423963133640553,0
435,20,0,False,0.24367816091954023,0
436,20,0,False,0.24311926605504589,0
437,20,0,False,0.2425629290617849,0
438,20,0,False,0.2420091324200913,0
439,20,0,False,0.24145785876993167,0
440,20,57,False,0.24738636363636363,10
441,20,0,False,0.24682539682539684,0
442,20,35,False,0.2502262443438914,3
443,20,4,False,0.2501128668171558,2
444,20,0,False,0.24954954954954955,0
445,20,7,False,0.2497752808988764,2
446,20,0,False,0.2492152466367713,0
447,20,9,False,0.24966442953020135,3
448,20,2,False,0.24933035714285715,1
449,20,4,False,0.24922048997772828,1
450,20,160,False,0.26644444444444443,4
451,20,0,False,0.2658536585365854,0
452,20,0,False,0.2652654867256637,0
453,20,160,False,0.28233995584988963,2
454,20,9,False,0.2827092511013216,5
455,20,0,False,0.28208791208791206,0
456,20,20,False,0.28366228070175437,2
457,20,2,False,0.2832603938730853,1
458,20,0,False,0.2826419213973799,0
459,20,382,False,0.3236383442265795,8
460,20,2,False,0.32315217391304346,1
461,20,0,False,0.32245119305856834,0
462,20,2,False,0.32196969696969696,2
463,20,0,False,0.3212742980561555,0
464,20,0,False,0.32058189655172414,0
465,20,14,False,0.3213978494623656,3
466,20,10,False,0.3217811158798283,1
467,20,12,False,0.3223768736616702,3
468,20,15,False,0.3232905982905983,3
469,20,3,False,0.32292110874200425,1
470,20,4,False,0.32265957446808513,2
471,20,0,False,0.3219745222929936,0
472,20,14,False,0.32277542372881357,3
473,20,6,False,0.32272727272727275,2
474,20,8,False,0.32289029535864977,2
475,20,4,False,0.32263157894736844,1
476,20,0,False,0.32195378151260506,0
477,20,0,False,0.32127882599580715,0
478,20,15,False,0.32217573221757323,3
479,20,0,False,0.32150313152400833,0
480,20,10,False,0.321875,2
481,20,0,False,0.3212058212058212,0
482,20,0,False,0.32053941908713696,0
483,20,0,False,0.3198757763975155,0
484,20,10,False,0.3202479338842975,2
485,20,0,False,0.31958762886597936,0
486,20,24,False,0.3213991769547325,2
487,20,2,False,0.32094455852156056,2
488,20,0,False,0.32028688524590165,0
489,20,38,False,0.3235173824130879,5
490,20,0,False,0.32285714285714284,0
491,20,125,False,0.334928716904277,2
492,20,114,False,0.3458333333333333,4
493,20,0,False,0.34513184584178497,0
494,20,5,False,0.34493927125506074,1
495,20,0,False,0.34424242424242424,0
496,20,0,False,0.3435483870967742,0
497,20,24,False,0.34527162977867204,9
498,20,5,False,0.34508032128514055,1
499,20,0,False,0.3443887775551102,0
500,20,0,False,0.3437,0
501,20,65,False,0.34950099800399204,4
502,20,0,False,0.348804780876494,0
503,20,54,False,0.35347912524850894,3
504,20,18,False,0.3545634920634921,2
505,20,33,False,0.3571287128712871,3
506,20,0,False,0.35642292490118577,0
507,20,63,False,0.3619329388560158,5
508,20,4,False,0.36161417322834644,1
509,20,0,False,0.3609037328094303,0
510,20,9,False,0.361078431372549,3
511,20,56,False,0.3658512720156556,5
512,20,0,False,0.36513671875,0
513,20,0,False,0.36442495126705654,0
514,20,0,False,0.363715953307393,0
515,20,0,False,0.3630097087378641,0
516,20,13,False,0.3635658914728682,2
517,20,25,False,0.3652804642166344,1
518,20,0,False,0.36457528957528956,0
519,20,0,False,0.3638728323699422,0
520,20,0,False,0.36317307692307693,0
521,20,24,False,0.3647792706333973,2
522,20,0,False,0.36408045977011494,0
523,20,20,False,0.3652963671128107,2
524,20,0,False,0.36459923664122135,0
525,20,0,False,0.3639047619047619,0
526,20,0,False,0.363212927756654,0
527,20,0,False,0.3625237191650854,0
528,20,0,False,0.3618371212121212,0
529,20,4,False,0.361531190926276,2
530,20,19,False,0.3626415094339623,4
531,20,0,False,0.36195856873822974,0
532,20,9,False,0.36212406015037596,3
533,20,0,False,0.36144465290806754,0
534,20,0,False,0.36076779026217226,0
535,20,52,False,0.3649532710280374,5
536,20,0,False,0.36427238805970147,0
537,20,4,False,0.36396648044692737,2
538,20,12,False,0.3644052044609665,5
539,20,0,False,0.3637291280148423,0
540,20,0,False,0.3630555555555556,0
541,20,4,False,0.36275415896487984,2
542,20,0,False,0.3620848708487085,0
543,20,0,False,0.3614180478821363,0
544,20,7,True,0.3613970588235294,1
545,20,0,False,0.3607339449541284,0
546,20,0,False,0.36007326007326007,0
547,20,14,False,0.3606946983546618,3
548,20,0,False,0.36003649635036494,0
549,20,0,False,0.3593806921675774,0
550,20,0,False,0.35872727272727273,0
551,20,6,False,0.3586206896551724,3
552,20,0,False,0.35797101449275365,0
553,20,0,False,0.3573236889692586,0
554,20,0,False,0.35667870036101085,0
555,20,0,False,0.35603603603603606,0
556,20,284,False,0.38093525179856114,9
557,20,0,False,0.38025134649910236,0
558,20,0,False,0.3795698924731183,0
559,20,0,False,0.3788908765652952,0
560,20,0,False,0.3782142857142857,0
561,20,0,False,0.3775401069518717,0
562,20,0,False,0.3768683274021352,0
563,20,14,False,0.3774422735346359,3
564,20,3,False,0.37703900709219856,2
565,20,0,False,0.3763716814159292,0
566,20,0,False,0.37570671378091874,0
567,20,12,False,0.37610229276895946,3
568,20,20,False,0.3772007042253521,2
569,20,0,False,0.37653778558875217,0
570,20,0,False,0.37587719298245614,0
571,20,0,False,0.37521891418563924,0
572,20,0,False,0.3745629370629371,0
573,20,0,False,0.3739092495636998,0
574,20,0,False,0.37325783972125437,0
575,20,0,False,0.3726086956521739,0
576,20,80,False,0.37890625,1
577,20,0,False,0.3782495667244367,0
578,20,6,False,0.37811418685121106,2
579,20,15,False,0.3787564766839378,3
580,20,45,False,0.38198275862068964,5
581,20,5,False,0.3817555938037866,4
582,20,0,False,0.3810996563573883,0
583,20,35,False,0.3834476843910806,3
584,20,320,False,0.41018835616438354,4
585,20,0,False,0.4094871794871795,0
586,20,0,False,0.4087883959044369,0
587,20,108,False,0.4172913117546848,5
588,20,0,False,0.41658163265306125,0
589,20,0,False,0.415874363327674,0
590,20,8,False,0.41584745762711867,2
591,20,6,False,0.41565143824027073,2
592,20,11,False,0.4158783783783784,3
593,20,25,False,0.4172849915682968,1
594,20,0,False,0.4165824915824916,0
595,20,0,False,0.4158823529411765,0
596,20,0,False,0.41518456375838925,0
597,20,0,False,0.4144891122278057,0
598,20,0,False,0.41379598662207356,0
599,20,20,False,0.41477462437395657,20
600,20,0,False,0.41408333333333336,0
601,20,0,False,0.4133943427620632,0
602,20,0,False,0.4127076411960133,0
603,20,0,False,0.41202321724709784,0
604,20,30,False,0.41382450331125825,3
605,20,2,False,0.41330578512396693,1
606,20,0,False,0.4126237623762376,0
607,20,29,False,0.414332784184514,3
608,20,4,False,0.4139802631578947,2
609,20,0,False,0.41330049261083746,0
610,20,18,False,0.4140983606557377,2
611,20,4,False,0.4137479541734861,2
612,20,0,False,0.4130718954248366,0
613,20,0,False,0.4123980424143556,0
614,20,0,False,0.41172638436482084,0
615,20,0,False,0.4110569105691057,0
616,20,6,False,0.4108766233766234,2
617,20,0,False,0.4102106969205835,0
618,20,0,False,0.40954692556634303,0
619,20,0,False,0.40888529886914377,0
620,20,0,False,0.4082258064516129,0
621,20,0,False,0.4075684380032206,0
622,20,20,False,0.4085209003215434,1
623,20,2,False,0.40802568218298557,1
624,20,6,False,0.4078525641025641,2
625,20,9,False,0.40792,3
626,20,0,False,0.40726837060702875,0
627,20,44,False,0.41012759170653906,3
628,20,0,False,0.40947452229299364,0
629,20,0,False,0.4088235294117647,0
630,20,0,False,0.4081746031746032,0
631,20,9,False,0.40824088748019016,9
632,20,10,False,0.4083860759493671,5
633,20,35,False,0.4105055292259084,2
634,20,12,False,0.4108044164037855,6
635,20,0,False,0.41015748031496063,0
636,20,0,False,0.4095125786163522,0
637,20,0,False,0.40886970172684456,0
638,20,0,False,0.40822884012539185,0
639,20,3,False,0.4078247261345853,1
640,20,115,False,0.416171875,5
641,20,0,False,0.4155226209048362,0
642,20,0,False,0.4148753894080997,0
643,20,0,False,0.41423017107309484,0
644,20,13,False,0.41459627329192544,4
645,20,0,False,0.413953488372093,0
646,20,0,False,0.413312693498452,0
647,20,0,False,0.4126738794435858,0
648,20,0,False,0.41203703703703703,0
649,20,2,True,0.4115562403697997,0
650,20,14,False,0.412,5
651,20,15,False,0.41251920122887864,1
652,20,0,False,0.41188650306748464,0
653,20,0,False,0.41125574272588056,0
654,20,0,False,0.4106269113149847,0
655,20,0,False,0.41,0
656,20,70,False,0.41471036585365856,10
657,20,0,False,0.41407914764079146,0
658,20,0,False,0.4134498480243161,0
659,20,15,False,0.4139605462822458,5
660,20,0,False,0.41333333333333333,0
661,20,0,False,0.41270801815431163,0
662,20,33,False,0.41457703927492445,3
663,20,0,False,0.4139517345399698,0
664,20,10,False,0.41408132530120484,2
665,20,2,False,0.413609022556391,2
666,20,0,False,0.41298798798798797,0
667,20,0,False,0.4123688155922039,0
668,20,0,False,0.411751497005988,0
669,20,0,False,0.41113602391629295,0
670,20,13,False,0.4114925373134328,3
671,20,0,False,0.41087928464977647,0
672,20,0,False,0.41026785714285713,0
673,20,0,False,0.40965824665676076,0
674,20,0,False,0.4090504451038576,0
675,20,15,False,0.40955555555555556,1
676,20,50,False,0.4126479289940828,7
677,20,0,False,0.4120384047267356,0
678,20,11,False,0.41224188790560473,3
679,20,0,False,0.4116347569955817,0
680,20,0,False,0.41102941176470587,0
681,20,3,False,0.4106461086637298,2
682,20,0,False,0.4100439882697947,0
683,20,2,False,0.4095900439238653,1
684,20,44,False,0.4122076023391813,3
685,20,4,False,0.4118978102189781,1
686,20,0,False,0.4112973760932945,0
687,20,0,False,0.41069868995633185,0
688,20,12,False,0.4109738372093023,3
689,20,4,False,0.41066763425253994,2
690,20,4,False,0.4103623188405797,1
691,20,8,False,0.41034732272069463,4
692,20,2,False,0.40989884393063586,2
693,20,9,False,0.40995670995670996,2
694,20,0,False,0.40936599423631126,0
695,20,9,False,0.4094244604316547,2
696,20,0,False,0.4088362068965517,0
697,20,28,False,0.41025824964131996,3
698,20,0,False,0.40967048710601717,0
699,20,0,False,0.4090844062947067,0
700,20,0,False,0.4085,0
701,20,20,False,0.40934379457917264,1
702,20,104,False,0.41616809116809117,3
703,20,3,False,0.41578947368421054,1
704,20,0,False,0.41519886363636366,0
705,20,0,False,0.4146099290780142,0
706,20,6,False,0.41444759206798865,3
707,20,4,False,0.41414427157001416,1
708,20,4,False,0.4138418079096045,1
709,20,0,False,0.4132581100141044,0
710,20,6,False,0.4130985915492958,2
711,20,0,False,0.41251758087201124,0
712,20,0,False,0.411938202247191,0
713,20,0,False,0.41136044880785416,0
714,20,0,False,0.4107843137254902,0
715,20,0,False,0.4102097902097902,0
716,20,0,False,0.4096368715083799,0
717,20,0,False,0.4090655509065551,0
718,20,10,False,0.4091922005571031,2
719,20,42,False,0.4115438108484006,6
720,20,0,False,0.41097222222222224,0
721,20,4,False,0.41067961165048544,2
722,20,9,False,0.41073407202216067,3
723,20,0,False,0.4101659751037344,0
724,20,0,False,0.40959944751381216,0
725,20,0,False,0.4090344827586207,0
726,20,60,False,0.41260330578512394,1
727,20,42,False,0.41492434662998623,2
728,20,0,False,0.41435439560439563,0
729,20,0,False,0.4137860082304527,0
730,20,0,False,0.4132191780821918,0
731,20,0,False,0.41265389876880987,0
732,20,0,False,0.4120901639344262,0
733,20,0,False,0.41152796725784446,0
734,20,0,False,0.41096730245231605,0
735,20,0,False,0.4104081632653061,0
736,20,0,False,0.4098505434782609,0
737,20,0,False,0.4092944369063772,0
738,20,0,False,0.408739837398374,0
739,20,0,False,0.4081867388362652,0
740,20,0,False,0.40763513513513516,0
741,20,6,False,0.4074898785425101,2
742,20,0,False,0.4069407008086253,0
743,20,0,False,0.406393001345895,0
744,20,0,False,0.40584677419354837,0
745,20,11,False,0.40604026845637586,3
746,20,0,False,0.4054959785522788,0
747,20,0,False,0.4049531459170013,0
